# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	4960
#@/user_id	MBP-2019
a 	啊	c=67 d=7.11815 t=4960
ying dui zhi fa 	應對之法	c=1 d=0.0523397 t=4960
ying gai 	應該	c=36 d=2.81063 t=4960
ying te er 	英特爾	c=1 d=0.018968 t=4960
ying wen 	英文	c=3 d=0.180721 t=4960
ying xiang 	影響	c=2 d=0.235783 t=4458
yong 	用	c=30 d=4.11591 t=4960
yong bu liao 	用不了	c=1 d=0.362402 t=4960
yong bu shao 	用不少	c=1 d=0.085435 t=4960
yong chu 	用處	c=1 d=0.355226 t=4960
yong chui bu xiu 	永垂不朽	c=1 d=1 t=3976
yong dao 	用到	c=2 d=0.371577 t=4960
yong diao 	用掉	c=1 d=0.70822 t=4960
yong guo 	用過	c=1 d=0.57695 t=4960
yong hu 	用戶	c=0 d=0.0786628 t=4960
yong hu ci dian 	用戶詞典	c=1 d=0.790571 t=4960
yong lai 	用來	c=1 d=0.0146253 t=4960
yong le 	用了	c=1 d=0.021068 t=4960
you 	又	c=7 d=2.44457 t=4960
you 	有	c=34 d=1.18898 t=4960
you 	遊	c=0 d=0.1 t=3559
you de hua 	有的話	c=1 d=1 t=2452
you dian 	有點	c=5 d=0.0484799 t=4960
you dian fu za 	有點複雜	c=1 d=1 t=4148
you dian qi guai 	有點奇怪	c=1 d=0.474734 t=4960
you duan shi jian 	有段時間	c=1 d=0.242926 t=4960
you ge 	有個	c=2 d=0.199888 t=4960
you guan xi 	有關係	c=1 d=1 t=4817
you hui 	有會	c=1 d=0.873716 t=4960
you ke neng 	有可能	c=1 d=1 t=3168
you lv ka 	有綠卡	c=1 d=1 t=4915
you mei you 	有沒有	c=4 d=0.178412 t=4960
you qi shi 	尤其是	c=1 d=0.000356206 t=4960
you qian 	有錢	c=0 d=0.000257991 t=4960
you ren 	誘人	c=1 d=0.10383 t=4960
you shang jiao 	右上角	c=2 d=1.00109 t=4176
you shi hou 	有時候	c=1 d=1 t=4844
you shi jian 	有時間	c=4 d=1.00772 t=4678
you xi 	有戲	c=1 d=1 t=4490
you xi 	遊戲	c=1 d=1 t=3551
you xian ji 	優先級	c=1 d=1 t=4730
you xiang 	郵箱	c=1 d=1 t=4956
you xiao lv 	有效率	c=1 d=1 t=4237
you xu yao 	有需要	c=1 d=1 t=2625
you yao 	又要	c=1 d=0.594521 t=4960
you yi ci 	有一次	c=1 d=1 t=4874
you yi dian 	有一點	c=1 d=0.124307 t=4960
you yi ge 	有一個	c=2 d=1.15645 t=2813
you yi si 	有意思	c=1 d=0.143704 t=4960
you yi yi yuan 	友谊医院	c=1 d=0.025223 t=4960
you yong 	有用	c=1 d=0.0502874 t=4960
you yu 	猶豫	c=1 d=0.67368 t=4960
you zhe ge 	有這個	c=1 d=1 t=3667
you zi 	柚子	c=3 d=2.65205 t=4960
yu dao 	遇到	c=4 d=0.265185 t=4960
yu ju 	語句	c=0 d=0.0985112 t=4960
yu ju liu 	語句流	c=2 d=1.98506 t=4960
yu le 	娛樂	c=1 d=0.0800583 t=4960
yu shi 	於是	c=1 d=0.008271 t=4960
yuan dan 	元旦	c=1 d=0.0483156 t=4960
yuan lai 	原來	c=3 d=0.056687 t=4960
yuan sheng 	原生	c=3 d=0.200017 t=4960
yuan yi 	願意	c=1 d=1 t=4335
yue 	越	c=2 d=0.218679 t=4960
yue da 	越大	c=0 d=0.1 t=3249
yue duo 	越多	c=0 d=0.00997588 t=4960
yue duo yue 	越多越	c=1 d=0.100259 t=4960
yue han fu yin 	約翰福音	c=1 d=1 t=3328
yue hei 	悅黑	c=1 d=0.932394 t=4960
yue lai yue 	越來越	c=1 d=1 t=3433
yue lai yue shao 	越來越少	c=1 d=0.000845993 t=4960
yue tan 	約談	c=1 d=0.197899 t=4960
yue xie yue da 	越寫越大	c=1 d=1 t=3250
yue yu 	越獄	c=3 d=1.82807 t=4960
yun dong 	運動	c=1 d=0.810584 t=4960
yun xing 	運行	c=1 d=0.416862 t=4960
yun ying shang 	運營商	c=2 d=1.82696 t=3475
zai 	再	c=15 d=2.19172 t=4960
zai 	在	c=39 d=4.91538 t=4960
zai jia 	在家	c=1 d=1 t=4189
zai na 	在哪	c=0 d=0.1 t=3590
zai na li 	在哪裏	c=1 d=1 t=3591
zai yong 	在用	c=1 d=0.00162866 t=4960
zai zhan 	再戰	c=2 d=0.413415 t=4295
zan 	讚	c=1 d=1 t=4687
zan shi 	暫時	c=3 d=0.0963276 t=4960
zao 	早	c=0 d=0.1 t=4599
zao dian 	早點	c=1 d=1 t=4699
zao nie 	造孽	c=4 d=0.506754 t=4960
zao shang 	早上	c=3 d=0.807796 t=4960
zen me 	怎麼	c=2 d=0.140156 t=4960
zen me la 	怎麼啦	c=3 d=0.16865 t=4960
zen me nong 	怎麼弄	c=1 d=0.0374406 t=4960
zen me yang 	怎麼樣	c=8 d=0.224487 t=4960
zeng zhang 	增長	c=1 d=1 t=4454
zhai 	宅	c=0 d=0.1 t=3963
zhai jia li 	宅家裏	c=1 d=1 t=3964
zhan lang 	戰狼	c=1 d=1 t=3481
zhan shu 	戰術	c=1 d=1 t=3958
zhang 	漲	c=1 d=0.0594587 t=4960
zhang da 	長大	c=2 d=0.0120946 t=4960
zhang feng le 	漲瘋了	c=1 d=0.00151098 t=4960
zhang gong zi 	漲工資	c=2 d=0.0118662 t=4960
zhang hao 	帳號	c=1 d=0.219808 t=4960
zhang hu 	賬戶	c=2 d=0.369723 t=4960
zhang lao 	長老	c=0 d=0.00322254 t=4960
zhao 	兆	c=1 d=1 t=2759
zhao 	找	c=3 d=0.670144 t=4960
zhao chu lai 	找出來	c=1 d=0.045502 t=4960
zhao dao 	招到	c=1 d=1 t=3602
zhao ge 	找個	c=0 d=0.1 t=4227
zhao ge shi jian 	找個時間	c=1 d=1 t=4228
zhao gong zuo 	找工作	c=1 d=0.23457 t=4960
zhao gu 	照顧	c=1 d=1 t=4531
zhao ji hui 	找機會	c=1 d=1 t=4017
zhao ren 	招人	c=1 d=0.00132016 t=4960
zhao yi ge 	找一個	c=2 d=1.74453 t=3757
zhao zhao 	找找	c=1 d=0.00200924 t=4960
zhe 	着	c=1 d=0.0223708 t=4960
zhe 	這	c=7 d=0.434152 t=4960
zhe bian 	這邊	c=2 d=1.8781 t=3153
zhe ge 	這個	c=48 d=3.50616 t=4960
zhe ge dian 	這個點	c=1 d=1 t=4559
zhe ge dong xi 	這個東西	c=1 d=0.166127 t=4960
zhe ge xiang fa 	這個想法	c=1 d=0.00114769 t=4960
zhe ji nian 	這幾年	c=1 d=0.00279479 t=4960
zhe li 	這裏	c=7 d=0.0602982 t=4960
zhe li mian 	這裏面	c=1 d=0.19593 t=4960
zhe me 	這麼	c=1 d=0.0173931 t=4960
zhe me ci 	這麼次	c=1 d=1 t=3988
zhe me duo 	這麼多	c=2 d=0.0596059 t=4960
zhe me hao 	這麼好	c=0 d=0.004573 t=4960
zhe me hao de 	這麼好的	c=1 d=0.0459593 t=4960
zhe me hen 	這麼狠	c=1 d=0.00319873 t=4960
zhe me jin zhang 	這麼緊張	c=1 d=0.000335463 t=4960
zhe me jiu 	這麼久	c=1 d=0.0072265 t=4960
zhe me kuai 	這麼快	c=1 d=0.145876 t=4960
zhe me niu 	這麼牛	c=1 d=1 t=3590
zhe me re 	這麼熱	c=1 d=0.0432828 t=4960
zhe me tie xin 	這麼貼心	c=1 d=1 t=3329
zhe shi 	這是	c=1 d=0.00151855 t=4960
zhe shou 	這首	c=1 d=1 t=3291
zhe xie 	這些	c=2 d=0.000270565 t=4960
zhe xie ren 	這些人	c=2 d=1.956 t=3625
zhe yang 	這樣	c=5 d=0.103437 t=4960
zhe yang de 	這樣的	c=1 d=1 t=2956
zhe yang ya 	這樣呀	c=13 d=0.442959 t=4960
zhe yi 	這一	c=0 d=0.0740818 t=4960
zhe yi dai 	這一代	c=1 d=0.744532 t=4960
zhe zhong 	這種	c=4 d=0.533685 t=4960
zhen 	真	c=1 d=1.00195 t=4079
zhen de 	真的	c=1 d=1 t=3296
zhen di 	真諦	c=0 d=0.00381969 t=4960
zhen ji dan 	真雞蛋	c=1 d=1 t=3293
zhen jiu 	鍼灸	c=3 d=1.01371 t=4960
zhen neng 	真能	c=1 d=1 t=4121
zhen ren 	真人	c=0 d=0.0843665 t=4960
zhen ren shou xie 	真人手寫	c=1 d=0.847894 t=4960
zhen shi 	真是	c=1 d=0.0119145 t=4960
zheng 	正	c=1 d=1 t=3253
zheng chang 	正常	c=4 d=1.01429 t=4960
zheng fang xing 	正方形	c=2 d=1.92774 t=4496
zheng fu 	政府	c=2 d=0.822835 t=4960
zheng ge 	整個	c=2 d=0.0165044 t=4960
zheng hao 	正好	c=1 d=1 t=4666
zheng yong 	徵用	c=1 d=0.0095616 t=4960
zheng ze 	正則	c=1 d=1 t=3254
zheng zhuang 	症狀	c=1 d=0.000668817 t=4960
zhi bo 	直播	c=2 d=1.00033 t=4142
zhi cheng 	支撐	c=0 d=7.03108e-05 t=4960
zhi chi 	支持	c=3 d=0.0439631 t=4960
zhi dao 	直到	c=0 d=3.20701e-05 t=4960
zhi dao 	知道	c=1 d=0.25284 t=4960
zhi dao shi jie de mo liao 	直到世界的末了	c=1 d=0.000322309 t=4960
zhi fei 	直飛	c=1 d=1 t=3332
zhi hou 	之後	c=2 d=0.913931 t=4960
zhi jian 	之間	c=1 d=0.484325 t=4960
zhi jie 	直接	c=10 d=0.782991 t=4960
zhi lei 	之類	c=1 d=0.00228818 t=4960
zhi lei de 	之類的	c=1 d=0.00027603 t=4960
zhi neng 	只能	c=6 d=0.879281 t=4960
zhi neng yong 	只能用	c=1 d=0.275271 t=4960
zhi qian 	之前	c=3 d=0.628135 t=4960
zhi shi 	只是	c=3 d=1.99956 t=4960
zhi shi 	指示	c=1 d=1 t=4306
zhi shi 	知識	c=1 d=0.379083 t=4960
zhi yao 	只要	c=4 d=0.826976 t=4960
zhi yao 	製藥	c=1 d=0.0668703 t=4960
zhi yong 	只用	c=1 d=0.00334597 t=4960
zhi you 	之憂	c=1 d=0.0665368 t=4960
zhi you 	只有	c=4 d=0.0914282 t=4960
zhi zhong 	之中	c=1 d=1 t=4345
zhong 	重	c=1 d=0.10435 t=4960
zhong guo 	中國	c=6 d=0.0381969 t=4960
zhong guo ren 	中國人	c=1 d=1 t=3593
zhong he 	中和	c=3 d=2.00109 t=2998
zhong jian 	中間	c=1 d=1 t=3049
zhong tu 	中途	c=1 d=1 t=3209
zhong wen 	中文	c=3 d=0.891366 t=4960
zhong wen zi 	中文字	c=1 d=1 t=3214
zhong wu 	中午	c=4 d=0.310367 t=4960
zhong yi yao 	中醫藥	c=1 d=0.00559994 t=4960
zhong yu 	終於	c=1 d=1 t=4304
zhou mo 	週末	c=1 d=1 t=4303
zhu 	豬	c=1 d=1 t=4000
zhu ri 	主日	c=2 d=1.79057 t=3307
zhu shu 	煮熟	c=0 d=0.1 t=3297
zhu shu le 	煮熟了	c=1 d=1 t=3298
zhu ti 	主題	c=1 d=1 t=3317
zhu yao 	主要	c=2 d=0.557106 t=4960
zhu yao 	豬腰	c=1 d=0.554327 t=4960
zhu yi an quan 	注意安全	c=1 d=1 t=3322
zhu zi 	珠子	c=1 d=1 t=2889
zhuan 	轉	c=0 d=0.000132678 t=4960
zhuan xin 	專心	c=3 d=1.16037 t=3474
zhuan ye 	專業	c=0 d=0.1 t=4182
zhuan ye tuan dui 	專業團隊	c=1 d=1 t=4183
zhuan yi 	轉移	c=0 d=0.1 t=4714
zhuang 	裝	c=2 d=0.0858632 t=4960
zhuang le 	裝了	c=1 d=0.00110269 t=4960
zhuang tai 	狀態	c=1 d=1.04253 t=4885
zhuang tai zhuan yi 	狀態轉移	c=1 d=1 t=4715
zhui ti 	錐體	c=1 d=1 t=4471
zhui xiong 	追兇	c=1 d=0.00305798 t=4960
zhun bei 	準備	c=1 d=0.752014 t=4960
zhun bei hao 	準備好	c=0 d=0.0794534 t=4960
zhun bei hao ne 	準備好呢	c=1 d=0.798516 t=4960
zhuo mo 	捉摸	c=1 d=0.0128424 t=4960
zi 	字	c=3 d=1.87883 t=4960
zi dai 	自帶	c=3 d=0.177404 t=4960
zi dian 	字典	c=1 d=0.0101529 t=4960
zi ding yi 	自定義	c=1 d=0.000263884 t=4960
zi dong 	自動	c=2 d=0.00449405 t=4960
zi fu 	字符	c=1 d=0.0397558 t=4960
zi ji 	字跡	c=1 d=0.0572688 t=4960
zi ji 	自己	c=8 d=0.473794 t=4960
zi ji fang 	自己放	c=1 d=1 t=4336
zi jia 	自家	c=1 d=0.00255424 t=4960
zi mu 	子母	c=1 d=0.157237 t=4960
zi mu 	字母	c=2 d=0.392485 t=4960
zi shen 	自身	c=1 d=1 t=3236
zi ti 	字體	c=4 d=1.14016 t=4960
zi ti bao 	字體包	c=1 d=0.980199 t=4960
zi xun 	諮詢	c=1 d=1 t=4297
zong tong 	總統	c=1 d=0.0378169 t=4960
zou 	走	c=4 d=0.256661 t=4960
zou qi 	走起	c=1 d=0.247833 t=4960
zou zou 	走走	c=1 d=1 t=4575
zu guo 	祖國	c=1 d=1 t=3951
zui 	最	c=1 d=0.000655574 t=4960
zui di 	最低	c=3 d=0.307184 t=4960
zui gao dian 	最高點	c=1 d=1 t=4387
zui hao 	最好	c=5 d=0.179807 t=4960
zui hou 	最後	c=1 d=0.0314298 t=4960
zui hou de 	最後的	c=1 d=0.00152616 t=4960
zui jia 	最佳	c=2 d=1.98511 t=4241
zui jin 	最近	c=3 d=0.0020593 t=4960
zui ju 	最具	c=1 d=0.000854495 t=4960
zui xin 	最新	c=0 d=0.1 t=3460
zui xin de 	最新的	c=1 d=1 t=3461
zui you 	最有	c=0 d=0.1 t=4249
zui you yi yi 	最有意義	c=1 d=1 t=4250
zui zhong 	最終	c=1 d=1 t=3830
zui zhuang 	罪狀	c=2 d=0.726612 t=4960
zuo 	做	c=8 d=0.937264 t=4960
zuo e 	作惡	c=0 d=0.000263203 t=4960
zuo tian 	昨天	c=2 d=0.0699483 t=4960
zuo wan 	昨晚	c=1 d=1 t=3859
zuo you 	左右	c=1 d=0.00360656 t=4960
zuo zuo 	做做	c=1 d=1 t=4500
